access,aerialway,aeroway,amenity,area,barrier,bicycle,boundary,brand,bridge,building,covered,culvert,cutting,disused,embankment,foot,harbour,highway,historic,horse,index,junction,landuse,latitud,layer,leisure,lock,longitud,man_made,military,motorcar,name,natural,oneway,operator,osm_id,place,population,power,railway,ref,religion,route,service,shop,sport,surface,tags,toll,tourism,tower:type,tracktype,tunnel,water,waterway,way_area,wetland,width,wood,x,y,z_order
,,,,,,,,,,,,,,,,,,,,,64.0,,,19.3587035,,,,-99.2717614,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2785812.440721222,820619.4138373658,0.0
,,,,,,,,,,,,,,,,,,,,,65.0,,,19.3589712,,,,-99.2713145,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2785858.690497606,820649.8487500778,0.0
,,,,,,,,,,,,,,,,,,,,,66.0,,,19.3591578,,,,-99.2710029,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2785890.9380493825,820671.0636295249,0.0
,,,,,,,,,,,,,,,,,,,,,67.0,,,19.3594655,,,,-99.270572,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2785935.427524194,820705.8813952866,0.0
,,,,,,,,,,,,,,,,,,,,,68.0,,,19.3597841,,,,-99.2701089,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2785983.2667557765,820741.9664461437,0.0
,,,,,,,,,,,,,,,,,,,,,69.0,,,19.3598164,,,,-99.2700619,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2785988.122017487,820745.6248945734,0.0
,,,,,,,,,,,,,,,,,,,,,70.0,,,19.3598226,,,,-99.2698713,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786008.0738212327,820746.6892281172,0.0
,,,,,,,,,,,,,,,,,,,,,71.0,,,19.3597699,,,,-99.2697377,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786022.178790806,820741.1395254539,0.0
,,,,,,,,,,,,,,,,,,,,,72.0,,,19.3597723,,,,-99.2696347,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786032.9627203317,820741.6098140794,0.0
,,,,,,,,,,,,,,,,,,,,,73.0,,,19.3597954,,,,-99.2695629,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786040.4350353926,820744.302399846,0.0
,,,,,,,,,,,,,,,,,,,,,74.0,,,19.3598527,,,,-99.2694797,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786049.0295980237,820750.7921439491,0.0
,,,,,,,,,,,,,,,,,,,,,75.0,,,19.35992,,,,-99.269429,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786054.198854756,820758.3207007752,0.0
,,,,,,,,,,,,,,,,,,,,,76.0,,,19.360046,,,,-99.2693969,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786057.296452265,820772.2904717623,0.0
,,,,,,,,,,,,,,,,,,,,,77.0,,,19.3601364,,,,-99.2694125,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786055.4724244284,820782.2361768226,0.0
,,,,,,,,,,,,,,,,,,,,,78.0,,,19.3602491,,,,-99.2693836,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786058.262774784,820794.731733735,0.0
,,,,,,,,,,,,,,,,,,,,,79.0,,,19.3603596,,,,-99.2692335,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786073.753061472,820807.2262388011,0.0
,,,,,,,,,,,,,,,,,,,,,80.0,,,19.3607282,,,,-99.2687326,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786125.445959875,820848.905253891,0.0
,,,,,,,,,,,,,,,,,,,,,81.0,,,19.3610312,,,,-99.2682818,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786172.0286966134,820883.2446547439,0.0
,,,,,,,,,,,,,,,,,,,,,82.0,,,19.3612199,,,,-99.2679595,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786205.391675329,820904.7132730322,0.0
,,,,,,,,,,,,,,,,,,,,,83.0,,,19.3613491,,,,-99.2676537,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786237.151367816,820919.582439649,0.0
,,,,,,,,,,,,,,,,,,,,,84.0,,,19.3613829,,,,-99.2675736,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786245.470449949,820923.4725706443,0.0
,,,,,,,,,,,,,,,,,,,,,85.0,,,19.3614108,,,,-99.2674123,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786262.307311519,820926.8736362822,0.0
,,,,,,,,,,,,,,,,,,,,,86.0,,,19.3613369,,,,-99.2673355,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786270.507222065,820918.8711141875,0.0
,,,,,,,,,,,,,,,,,,,,,87.0,,,19.3612948,,,,-99.2672405,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786280.546640821,820914.4144641887,0.0
,,,,,,,,,,,,,,,,,,,,,88.0,,,19.3612857,,,,-99.2671843,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786286.452510599,820913.5223443689,0.0
,,,,,,,,,,,,,,,,,,,,,89.0,,,19.3613046,,,,-99.2670511,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786300.364939666,820915.8740957672,0.0
,,,,,,,,,,,,,,,,,,,,,90.0,,,19.3613252,,,,-99.2670065,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786304.9932868164,820918.2366039435,0.0
,,,,,,,,,,,,,,,,,,,,,91.0,,,19.3613751,,,,-99.2669409,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786311.759670898,820923.8746678224,0.0
,,,,,,,,,,,,,,,,,,,,,92.0,,,19.3614909,,,,-99.2668711,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786318.827367292,820936.7940305514,0.0
,,,,,,,,,,,,,,,,,,,,,93.0,,,19.3615894,,,,-99.2668599,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786319.79333357,820947.6871289781,0.0
,,,,,,,,,,,,,,,,,,,,,94.0,,,19.3617278,,,,-99.2665684,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786350.035607132,820963.5433179233,0.0
,,,,,,,,,,,,,,,,,,,,,95.0,,,19.3617862,,,,-99.2664491,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786362.408916879,820970.2267037943,0.0
,,,,,,,,,,,,,,,,,,,,,96.0,,,19.3621298,,,,-99.2660485,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786403.647093212,821008.9472780642,0.0
,,,,,,,,,,,,,,,,,,,,,97.0,,,19.3626448,,,,-99.265471,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786463.053764809,821066.9374398892,0.0
,,,,,,,,,,,,,,,,,,,,,98.0,,,19.3627159,,,,-99.2653,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786480.81552649,821075.1257877913,0.0
,,,,,,,,,,,,,,,,,,,,,99.0,,,19.3627131,,,,-99.2651384,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786497.748208281,821075.139578201,0.0
,,,,,,,,,,,,,,,,,,,,,100.0,,,19.3626753,,,,-99.2650126,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786511.004690005,821071.2191760177,0.0
,,,,,,,,,,,,,,,,,,,,,101.0,,,19.3621815,,,,-99.2633255,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786688.7599886046,821020.0934701539,0.0
,,,,,,,,,,,,,,,,,,,,,102.0,,,19.362234,,,,-99.2630527,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786717.2239390844,821026.4328527634,0.0
,,,,,,,,,,,,,,,,,,,,,103.0,,,19.3621957,,,,-99.2629308,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786730.0730706197,821022.4496635859,0.0
,,,,,,,,,,,,,,,,,,,,,104.0,,,19.3619096,,,,-99.2623456,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786791.972831152,820992.0449748477,0.0
,,,,,,,,,,,,,,,,,,,,,105.0,,,19.3619133,,,,-99.2621394,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786813.5635688934,820992.8656646907,0.0
,,,,,,,,,,,,,,,,,,,,,106.0,,,19.3619994,,,,-99.26195,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786833.220945433,821002.7466732584,0.0
,,,,,,,,,,,,,,,,,,,,,107.0,,,19.3621511,,,,-99.261754,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786853.4313731785,821019.8806993918,0.0
,,,,,,,,,,,,,,,,,,,,,108.0,,,19.3622055,,,,-99.2617214,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786856.7314301995,821025.949632661,0.0
,,,,,,,,,,,,,,,,,,,,,109.0,,,19.3631324,,,,-99.2611667,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786912.879926679,821129.3543136735,0.0
,,,,,,,,,,,,,,,,,,,,,110.0,,,19.3633182,,,,-99.2610555,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786924.135878997,821150.0821344744,0.0
,,,,,,,,,,,,,,,,,,,,,111.0,,,19.3634087,,,,-99.2610013,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786929.6222601105,821160.1783754965,0.0
,,,,,,,,,,,,,,,,,,,,,112.0,,,19.363827,,,,-99.2607151,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786958.718260429,821206.915611873,0.0
,,,,,,,,,,,,,,,,,,,,,113.0,,,19.3640243,,,,-99.2605759,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2786972.8826729516,821228.9686445169,0.0
,,,,,,,,,,,,,,,,,,,,,114.0,,,19.3646535,,,,-99.2600757,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787023.948811842,821299.4096125922,0.0
,,,,,,,,,,,,,,,,,,,,,115.0,,,19.3654254,,,,-99.259462,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2787086.601814501,821385.826588033,0.0
